销售日期,扫码销售时间,单品编码,销量(千克),销售单价(元/千克),销售类型,是否打折销售
2023-06-26 00:00:00,09:35:22.824,102900005115779,0.404,9.2,销售,否
2023-06-26 00:00:00,09:35:35.78,102900005116899,0.376,16,销售,否
2023-06-26 00:00:00,09:35:42.65,102900005115250,0.167,24,销售,否
2023-06-26 00:00:00,09:35:49.498,102900005115779,0.273,9.2,销售,否
2023-06-26 00:00:00,09:37:57.733,102900005116257,0.503,6,销售,否
2023-06-26 00:00:00,09:37:57.755,102900011023464,0.426,5.2,销售,否
2023-06-26 00:00:00,09:38:14.288,102900005115779,0.513,9.2,销售,否
2023-06-26 00:00:00,09:39:16.782,102900005115779,0.284,9.2,销售,否
2023-06-26 00:00:00,09:39:17.212,102900011000328,0.142,12,销售,否
2023-06-26 00:00:00,09:39:17.427,102900011016701,0.136,5.2,销售,否
2023-06-26 00:00:00,09:39:20.811,102900005116899,1.579,16,销售,否
2023-06-26 00:00:00,09:39:57.576,102900011008164,1.55,5.2,销售,否
2023-06-26 00:00:00,09:40:03.448,102900011032848,1,4.8,销售,否
2023-06-26 00:00:00,09:40:27.523,102900005118824,0.432,16,销售,否
2023-06-26 00:00:00,09:40:38.498,102900011032022,1,2.8,销售,否
2023-06-26 00:00:00,09:40:39.498,102900011032022,1,2.8,销售,否
2023-06-26 00:00:00,09:40:56.092,102900005115779,0.207,9.2,销售,否
2023-06-26 00:00:00,09:43:09.337,102900005119975,0.42,6,销售,否
2023-06-26 00:00:00,09:44:53.03,102900005115762,0.429,4,销售,否
2023-06-26 00:00:00,09:45:05.123,102900005115946,0.352,6,销售,否
2023-06-26 00:00:00,09:45:33.094,102900011008164,0.407,5.2,销售,否
2023-06-26 00:00:00,09:46:59.53,102900005115786,0.404,4,销售,否
2023-06-26 00:00:00,09:47:07.264,102900011032343,0.332,20.8,销售,否
2023-06-26 00:00:00,09:48:01.733,102900005115946,0.369,6,销售,否
2023-06-26 00:00:00,09:50:22.28,102900005116257,0.621,6,销售,否
2023-06-26 00:00:00,09:50:49.303,102900011007969,0.349,9.2,销售,否
2023-06-26 00:00:00,09:52:05.602,102900011030059,1,4.5,销售,否
2023-06-26 00:00:00,09:55:11.396,102900005115250,0.53,24,销售,否
2023-06-26 00:00:00,09:55:11.613,102900011008164,0.814,5.2,销售,否
2023-06-26 00:00:00,09:56:47.169,102900005116257,0.302,6,销售,否
2023-06-26 00:00:00,09:56:47.368,102900011031926,1,3.8,销售,否
2023-06-26 00:00:00,10:01:06.918,102900011016701,0.252,5.2,销售,否
2023-06-26 00:00:00,10:01:19.289,102900011031100,1,5.8,销售,否
2023-06-26 00:00:00,10:01:19.475,102900005116714,0.373,14,销售,否
2023-06-26 00:00:00,10:01:35.306,102900005116509,0.554,6,销售,否
2023-06-26 00:00:00,10:05:03.467,102900005115762,0.455,4,销售,否
2023-06-26 00:00:00,10:05:06.248,102900005115779,0.699,9.2,销售,否
2023-06-26 00:00:00,10:05:50.381,102900005115786,0.429,4,销售,否
2023-06-26 00:00:00,10:06:05.912,102900005118817,0.638,14,销售,否
2023-06-26 00:00:00,10:06:57.467,102900011006948,0.486,13.2,销售,否
2023-06-26 00:00:00,10:06:59.28,102900005116714,0.394,14,销售,否
2023-06-26 00:00:00,10:07:00.951,102900005118817,0.358,14,销售,否
2023-06-26 00:00:00,10:07:01.439,102900011030059,1,4.5,销售,否
2023-06-26 00:00:00,10:07:20.076,102900005118831,1,6.8,销售,否
2023-06-26 00:00:00,10:09:11.432,102900011035078,0.19,20,销售,否
2023-06-26 00:00:00,10:09:12.062,102900011016701,0.271,5.2,销售,否
2023-06-26 00:00:00,10:11:57.136,102900011035740,1,5.8,销售,否
2023-06-26 00:00:00,10:12:13.262,102900005115779,0.12,9.2,销售,否
2023-06-26 00:00:00,10:14:08.574,102900011016701,0.717,5.2,销售,否
2023-06-26 00:00:00,10:14:23.024,102900005115779,0.328,9.2,销售,否
2023-06-26 00:00:00,10:15:47.826,102900011008164,0.368,5.2,销售,否
2023-06-26 00:00:00,10:17:34.401,102900005115786,0.833,4,销售,否
2023-06-26 00:00:00,10:17:35.39,102900005116714,0.444,14,销售,否
2023-06-26 00:00:00,10:18:08.67,102900011008164,0.717,5.2,销售,否
2023-06-26 00:00:00,10:23:25.246,102900005115786,0.379,4,销售,否
2023-06-26 00:00:00,10:23:46.03,102900011031100,1,5.8,销售,否
2023-06-26 00:00:00,10:23:48.686,102900005116257,1.225,6,销售,否
2023-06-26 00:00:00,10:23:49.256,102900005115786,0.328,4,销售,否
2023-06-26 00:00:00,10:23:49.464,102900005115786,0.379,4,销售,否
2023-06-26 00:00:00,10:23:59.951,102900011000328,0.928,12,销售,否
2023-06-26 00:00:00,10:24:08.673,102900051000944,0.389,26,销售,否
2023-06-26 00:00:00,10:24:09.936,102900011030097,1,4.5,销售,否
2023-06-26 00:00:00,10:24:37.295,102900011016701,0.388,5.2,销售,否
2023-06-26 00:00:00,10:24:46.248,102900051000944,0.67,26,销售,否
2023-06-26 00:00:00,10:25:27.024,102900011008164,0.426,5.2,销售,否
2023-06-26 00:00:00,10:26:47.538,102900005116899,0.288,16,销售,否
2023-06-26 00:00:00,10:27:51.67,102900011008164,0.349,5.2,销售,否
2023-06-26 00:00:00,10:27:52.081,102900005116509,0.453,6,销售,否
2023-06-26 00:00:00,10:27:52.486,102900011000328,0.477,12,销售,否
2023-06-26 00:00:00,10:29:18.906,102900011032251,1,3.9,销售,否
2023-06-26 00:00:00,10:32:28.474,102900011008164,0.426,5.2,销售,否
2023-06-26 00:00:00,10:32:38.348,102900011032022,1,2.8,销售,否
2023-06-26 00:00:00,10:34:18.686,102900051000944,0.277,26,销售,否
2023-06-26 00:00:00,10:42:07.632,102900011035078,0.215,20,销售,否
2023-06-26 00:00:00,10:42:08.361,102900005115786,0.354,4,销售,否
2023-06-26 00:00:00,10:42:09.265,102900051000944,0.77,26,销售,否
2023-06-26 00:00:00,10:42:30.032,102900011016701,0.465,5.2,销售,否
2023-06-26 00:00:00,10:43:27.497,102900005115786,0.404,4,销售,否
2023-06-26 00:00:00,10:43:28.78,102900005116714,0.58,14,销售,否
2023-06-26 00:00:00,10:43:42.795,102900011016701,0.33,5.2,销售,否
2023-06-26 00:00:00,10:43:45.92,102900005115250,0.146,24,销售,否
2023-06-26 00:00:00,10:43:51.576,102900005119975,0.218,6,销售,否
2023-06-26 00:00:00,10:44:25.248,102900011013274,1,7.8,销售,否
2023-06-26 00:00:00,10:44:58.102,102900005116714,0.351,14,销售,否
2023-06-26 00:00:00,10:44:58.937,102900005115786,0.455,4,销售,否
2023-06-26 00:00:00,10:44:59.138,102900005115779,0.229,9.2,销售,否
2023-06-26 00:00:00,10:45:48.2,102900005119975,0.201,6,销售,否
2023-06-26 00:00:00,10:49:34.076,102900005119975,0.218,6,销售,否
2023-06-26 00:00:00,10:51:12.715,102900005118824,0.175,16,销售,否
2023-06-26 00:00:00,10:51:13.161,102900005116899,0.276,16,销售,否
2023-06-26 00:00:00,10:51:34.131,102900005118824,1.259,16,销售,否
2023-06-26 00:00:00,10:56:03.798,102900005116257,0.621,6,销售,否
2023-06-26 00:00:00,10:56:04.421,102900011034330,1,5.5,销售,否
2023-06-26 00:00:00,10:57:25.62,102900005115786,0.455,4,销售,否
2023-06-26 00:00:00,10:57:26.044,102900005115779,0.175,9.2,销售,否
2023-06-26 00:00:00,10:57:26.239,102900011008164,0.33,5.2,销售,否
2023-06-26 00:00:00,11:06:00.07,102900011008164,0.388,5.2,销售,否
2023-06-26 00:00:00,11:12:13.201,102900005116714,0.444,14,销售,否
2023-06-26 00:00:00,11:12:15.446,102900011032848,1,4.8,销售,否
2023-06-26 00:00:00,11:12:21.097,102900005115786,0.455,4,销售,否
2023-06-26 00:00:00,11:12:21.719,102900011000328,0.301,12,销售,否
2023-06-26 00:00:00,11:12:26.514,102900011034330,1,5.5,销售,否
2023-06-26 00:00:00,11:12:45.483,102900011031100,1,5.8,销售,否
2023-06-26 00:00:00,11:15:02.264,102900005115779,0.426,9.2,销售,否
2023-06-26 00:00:00,11:15:17.436,102900005118817,0.279,14,销售,否
2023-06-26 00:00:00,11:17:54.883,102900005115946,0.537,6,销售,否
2023-06-26 00:00:00,11:21:19.436,102900005115250,0.05,24,销售,否
2023-06-26 00:00:00,11:22:14.482,102900011000328,0.318,12,销售,否
2023-06-26 00:00:00,11:31:25.623,102900011030097,1,4.5,销售,否
2023-06-26 00:00:00,11:32:18.895,102900011032343,0.207,20.8,销售,否
2023-06-26 00:00:00,11:35:20.268,102900011008164,0.407,5.2,销售,否
2023-06-26 00:00:00,11:35:20.47,102900005116509,0.621,6,销售,否
2023-06-26 00:00:00,11:35:51.444,102900005115762,0.53,4,销售,否
2023-06-26 00:00:00,11:38:16.655,102900005115823,0.389,8,销售,否
2023-06-26 00:00:00,11:45:14.735,102900011022764,0.251,12,销售,否
2023-06-26 00:00:00,11:45:15.17,102900011016701,0.64,5.2,销售,否
2023-06-26 00:00:00,11:45:15.61,102900005116714,0.423,14,销售,否
2023-06-26 00:00:00,11:45:15.83,102900005115946,0.688,6,销售,否
2023-06-26 00:00:00,11:46:39.139,102900005115786,0.328,4,销售,否
2023-06-26 00:00:00,11:46:41.201,102900005116257,0.487,6,销售,否
2023-06-26 00:00:00,11:49:36.747,102900011016701,0.252,5.2,销售,否
2023-06-26 00:00:00,11:49:36.954,102900005119975,0.218,6,销售,否
2023-06-26 00:00:00,11:49:37.367,102900011031100,1,5.8,销售,否
2023-06-26 00:00:00,11:54:34.489,102900011031100,1,5.8,销售,否
2023-06-26 00:00:00,11:57:40.089,102900011035078,0.2,20,销售,否
2023-06-26 00:00:00,12:01:54.872,102900011030097,1,2.7,销售,是
2023-06-26 00:00:00,12:01:54.984,102900011030097,1,4.5,销售,否
2023-06-26 00:00:00,12:03:02.768,102900005116257,0.403,6,销售,否
2023-06-26 00:00:00,12:03:42.873,102900005115250,0.196,24,销售,否
2023-06-26 00:00:00,12:04:48.288,102900005115762,0.379,4,销售,否
2023-06-26 00:00:00,12:06:12.142,102900005115779,0.153,9.2,销售,否
2023-06-26 00:00:00,12:10:03.141,102900005115779,0.218,9.2,销售,否
2023-06-26 00:00:00,12:21:53.576,102900005116257,0.487,6,销售,否
2023-06-26 00:00:00,12:42:30.612,102900005115786,0.429,4,销售,否
2023-06-26 00:00:00,12:42:30.821,102900005115779,0.437,9.2,销售,否
2023-06-26 00:00:00,12:44:21.155,102900005116899,0.345,16,销售,否
2023-06-26 00:00:00,12:44:21.355,102900005116714,0.294,14,销售,否
2023-06-26 00:00:00,12:44:21.559,102900005115786,0.379,4,销售,否
2023-06-26 00:00:00,12:44:21.753,102900011032848,1,4.8,销售,否
2023-06-26 00:00:00,12:44:22.481,102900011035078,0.235,20,销售,否
2023-06-26 00:00:00,12:49:23.311,102900005115762,0.455,4,销售,否
2023-06-26 00:00:00,13:02:48.519,102900005115779,0.251,9.2,销售,否
2023-06-26 00:00:00,13:13:16.576,106949711300259,1,2,销售,否
2023-06-26 00:00:00,13:24:32.295,102900005115779,0.218,9.2,销售,否
2023-06-26 00:00:00,13:24:32.7,102900011008164,0.368,5.2,销售,否
2023-06-26 00:00:00,13:25:14.728,102900005115250,0.146,24,销售,否
2023-06-26 00:00:00,13:29:21.392,102900011034439,1,3.5,销售,是
2023-06-26 00:00:00,13:29:21.697,102900011016701,0.213,5.2,销售,否
2023-06-26 00:00:00,13:29:25.032,102900011023464,0.446,5.2,销售,否
2023-06-26 00:00:00,13:31:02.149,102900011030097,1,4.5,销售,否
2023-06-26 00:00:00,13:32:38.295,102900011031100,1,5.8,销售,否
2023-06-26 00:00:00,13:44:46.201,102900011023464,0.465,5.2,销售,否
2023-06-26 00:00:00,13:45:08.123,102900011016701,0.233,5.2,销售,否
2023-06-26 00:00:00,13:45:13.535,102900011006948,0.54,13.2,销售,否
2023-06-26 00:00:00,13:45:14.304,102900011031100,1,5.8,销售,否
2023-06-26 00:00:00,13:46:46.146,102900005116899,0.457,16,销售,否
2023-06-26 00:00:00,13:46:48.032,102900005115250,0.171,24,销售,否
2023-06-26 00:00:00,13:46:48.281,102900005116714,0.401,14,销售,否
2023-06-26 00:00:00,13:52:25.751,102900005116714,0.394,14,销售,否
2023-06-26 00:00:00,13:52:26.683,106949711300259,1,2,销售,否
2023-06-26 00:00:00,13:52:27.133,106949711300259,1,2,销售,否
2023-06-26 00:00:00,13:52:29.064,102900011031100,1,5.8,销售,否
2023-06-26 00:00:00,14:11:41.617,102900011023464,0.446,5.2,销售,否
2023-06-26 00:00:00,14:25:58.827,102900011032251,1,3.9,销售,否
2023-06-26 00:00:00,14:25:59.23,102900005119975,0.47,6,销售,否
2023-06-26 00:00:00,14:25:59.624,102900005115779,0.426,9.2,销售,否
2023-06-26 00:00:00,14:32:29.94,102900005116257,0.587,6,销售,否
2023-06-26 00:00:00,14:38:37.378,102900011016701,0.368,5.2,销售,否
2023-06-26 00:00:00,14:43:37.402,102900011032732,0.289,18,销售,否
2023-06-26 00:00:00,14:43:37.839,102900011023464,0.213,5.2,销售,否
2023-06-26 00:00:00,14:43:38.058,102900005116257,0.621,6,销售,否
2023-06-26 00:00:00,14:50:52.586,102900005116714,0.473,14,销售,否
2023-06-26 00:00:00,14:50:53.233,102900011023464,0.116,5.2,销售,否
2023-06-26 00:00:00,14:50:53.665,102900005115779,0.131,9.2,销售,否
2023-06-26 00:00:00,14:53:52.748,102900005115786,0.404,4,销售,否
2023-06-26 00:00:00,14:54:12.936,102900011031100,1,5.8,销售,否
2023-06-26 00:00:00,14:54:23.842,102900005116899,0.295,16,销售,否
2023-06-26 00:00:00,15:00:24.286,102900005115250,0.15,24,销售,否
2023-06-26 00:00:00,15:00:24.492,102900005116714,0.358,14,销售,否
2023-06-26 00:00:00,15:02:41.696,102900011022764,0.485,12,销售,否
2023-06-26 00:00:00,15:02:42.605,102900011031100,1,5.8,销售,否
2023-06-26 00:00:00,15:03:55.838,102900011032022,1,2.8,销售,否
2023-06-26 00:00:00,15:04:48.642,102900005115250,0.129,24,销售,否
2023-06-26 00:00:00,15:08:30.327,102900011031100,1,5.8,销售,否
2023-06-26 00:00:00,15:09:37.842,102900011016701,0.136,5.2,销售,否
2023-06-26 00:00:00,15:11:26.972,102900005115250,0.138,24,销售,否
2023-06-26 00:00:00,15:11:27.361,102900011032237,1,3.8,销售,否
2023-06-26 00:00:00,15:11:27.539,102900005115786,0.758,4,销售,否
2023-06-26 00:00:00,15:11:27.745,102900011031100,1,5.8,销售,否
2023-06-26 00:00:00,15:16:12.435,102900011008164,0.33,5.2,销售,否
2023-06-26 00:00:00,15:16:13.236,102900005115786,0.429,4,销售,否
2023-06-26 00:00:00,15:20:04.821,102900011031100,1,5.8,销售,否
2023-06-26 00:00:00,15:20:07.152,102900051000944,0.254,26,销售,否
2023-06-26 00:00:00,15:20:38.233,102900005115786,0.455,4,销售,否
2023-06-26 00:00:00,15:22:24.062,102900011016701,0.407,5.2,销售,否
2023-06-26 00:00:00,15:33:00.737,102900005115786,0.429,4,销售,否
2023-06-26 00:00:00,15:49:23.536,102900011023464,0.194,5.2,销售,否
2023-06-26 00:00:00,15:52:18.103,102900011032251,1,3.9,销售,否
2023-06-26 00:00:00,15:52:18.29,102900005119975,0.218,6,销售,否
2023-06-26 00:00:00,15:52:21.17,102900005118824,0.107,16,销售,否
2023-06-26 00:00:00,15:52:21.371,102900011023464,0.485,5.2,销售,否
2023-06-26 00:00:00,15:52:21.776,102900011016701,0.155,5.2,销售,否
2023-06-26 00:00:00,16:00:52.171,102900011016701,0.233,5.2,销售,否
2023-06-26 00:00:00,16:02:22.58,102900011023464,0.213,5.2,销售,否
2023-06-26 00:00:00,16:07:34.53,102900005119975,0.42,6,销售,否
2023-06-26 00:00:00,16:33:02.286,102900005115786,0.404,4,销售,否
2023-06-26 00:00:00,16:33:28.767,102900005115779,0.153,9.2,销售,否
2023-06-26 00:00:00,16:39:48.748,106949711300259,1,2,销售,否
2023-06-26 00:00:00,16:39:54.575,102900051000944,0.424,26,销售,否
2023-06-26 00:00:00,16:54:08.61,102900011016701,0.155,5.2,销售,否
2023-06-26 00:00:00,17:02:46.924,102900005115779,0.295,9.2,销售,否
2023-06-26 00:00:00,17:04:02.998,102900005115779,0.579,9.2,销售,否
2023-06-26 00:00:00,17:04:09.842,102900005116714,0.38,14,销售,否
2023-06-26 00:00:00,17:09:18.905,102900005116509,1.359,6,销售,否
2023-06-26 00:00:00,17:09:23.21,102900005116714,0.459,14,销售,否
2023-06-26 00:00:00,17:11:50.889,102900011016701,0.407,5.2,销售,否
2023-06-26 00:00:00,17:15:19.607,102900011023464,0.426,5.2,销售,否
2023-06-26 00:00:00,17:15:19.824,102900011000328,0.435,12,销售,否
2023-06-26 00:00:00,17:20:49.15,102900005115762,0.429,4,销售,否
2023-06-26 00:00:00,17:20:50.259,102900005116257,0.352,6,销售,否
2023-06-26 00:00:00,17:24:56.42,102900011022764,0.276,12,销售,否
2023-06-26 00:00:00,17:25:04.264,102900005115786,0.379,4,销售,否
2023-06-26 00:00:00,17:27:01.03,102900011030097,1,4.5,销售,否
2023-06-26 00:00:00,17:28:55.435,102900011032251,1,3.9,销售,否
2023-06-26 00:00:00,17:28:55.628,102900005115250,0.138,24,销售,否
2023-06-26 00:00:00,17:28:55.835,102900011023464,0.446,5.2,销售,否
2023-06-26 00:00:00,17:29:19.764,102900011023464,0.659,5.2,销售,否
2023-06-26 00:00:00,17:34:23.475,102900011032022,1,2.8,销售,否
2023-06-26 00:00:00,17:34:31.367,102900005116714,0.423,14,销售,否
2023-06-26 00:00:00,17:34:31.557,102900011032022,1,2.8,销售,否
2023-06-26 00:00:00,17:35:29.472,102900005115250,0.217,24,销售,否
2023-06-26 00:00:00,17:36:06.217,102900011031100,1,5.8,销售,否
2023-06-26 00:00:00,17:36:29.998,102900005116714,0.444,14,销售,否
2023-06-26 00:00:00,17:40:18.393,102900005116257,0.621,6,销售,否
2023-06-26 00:00:00,17:41:12.721,102900005115250,0.096,24,销售,否
2023-06-26 00:00:00,17:42:30.094,102900005115786,0.404,4,销售,否
2023-06-26 00:00:00,17:46:20.37,102900011032251,1,3.9,销售,否
2023-06-26 00:00:00,17:46:20.813,102900005116257,0.571,6,销售,否
2023-06-26 00:00:00,17:46:21.067,102900005115779,0.622,9.2,销售,否
2023-06-26 00:00:00,17:51:05.403,102900011032848,1,4.8,销售,否
2023-06-26 00:00:00,17:54:13.493,102900011016701,0.407,5.2,销售,否
2023-06-26 00:00:00,17:55:07.608,102900005116257,0.436,6,销售,否
2023-06-26 00:00:00,17:55:36.149,102900005118831,1,4.1,销售,是
2023-06-26 00:00:00,17:56:22.082,102900011023464,0.213,5.2,销售,否
2023-06-26 00:00:00,17:56:23.79,102900005119975,0.436,6,销售,否
2023-06-26 00:00:00,17:56:24.199,102900011031100,1,5.8,销售,否
2023-06-26 00:00:00,17:56:30.785,102900005115946,0.369,6,销售,否
2023-06-26 00:00:00,17:57:17.467,102900011031926,1,3.8,销售,否
2023-06-26 00:00:00,17:57:19.623,102900005115762,0.505,4,销售,否
2023-06-26 00:00:00,17:57:49.983,102900005116257,0.269,6,销售,否
2023-06-26 00:00:00,17:57:55.077,102900011035740,1,5.8,销售,否
2023-06-26 00:00:00,17:57:55.608,102900005115762,0.379,4,销售,否
2023-06-26 00:00:00,18:01:32.962,102900005115762,0.53,4,销售,否
2023-06-26 00:00:00,18:03:05.569,102900011022764,0.259,12,销售,否
2023-06-26 00:00:00,18:03:05.782,102900005115786,0.354,4,销售,否
2023-06-26 00:00:00,18:03:08.733,102900011016701,0.485,5.2,销售,否
2023-06-26 00:00:00,18:03:11.701,102900005116257,0.369,6,销售,否
2023-06-26 00:00:00,18:03:50.451,102900005115762,0.429,4,销售,否
2023-06-26 00:00:00,18:03:58.514,102900011035078,0.17,20,销售,否
2023-06-26 00:00:00,18:14:02.7,102900005115786,0.48,4,销售,否
2023-06-26 00:00:00,18:14:11.78,102900005116257,0.705,6,销售,否
2023-06-26 00:00:00,18:14:40.001,102900005115946,0.52,6,销售,否
2023-06-26 00:00:00,18:14:40.21,102900011006948,0.585,13.2,销售,否
2023-06-26 00:00:00,18:16:20.098,102900005115946,0.319,6,销售,否
2023-06-26 00:00:00,18:17:10.426,102900011032848,1,4.8,销售,否
2023-06-26 00:00:00,18:18:15.913,102900011030929,1,2.6,销售,是
2023-06-26 00:00:00,18:20:29.497,102900005116257,0.42,6,销售,否
2023-06-26 00:00:00,18:22:00.248,102900005115984,0.573,7.2,销售,否
2023-06-26 00:00:00,18:22:34.264,102900011000328,0.56,12,销售,否
2023-06-26 00:00:00,18:24:28.31,102900011032022,1,2.8,销售,否
2023-06-26 00:00:00,18:24:38.556,102900005115762,0.404,4,销售,否
2023-06-26 00:00:00,18:24:38.778,102900011035078,0.23,20,销售,否
2023-06-26 00:00:00,18:24:38.99,102900011032022,1,2.8,销售,否
2023-06-26 00:00:00,18:24:49.426,106949711300259,1,2,销售,否
2023-06-26 00:00:00,18:24:50.212,102900005115762,0.404,4,销售,否
2023-06-26 00:00:00,18:24:55.026,102900005115786,0.303,4,销售,否
2023-06-26 00:00:00,18:25:58.032,102900005115762,0.404,4,销售,否
2023-06-26 00:00:00,18:31:38.311,102900005116257,0.503,6,销售,否
2023-06-26 00:00:00,18:31:48.816,102900005115946,0.336,6,销售,否
2023-06-26 00:00:00,18:32:09.279,102900005115762,0.379,4,销售,否
2023-06-26 00:00:00,18:34:13.107,102900005119975,0.235,6,销售,否
2023-06-26 00:00:00,18:34:13.53,102900011006948,0.251,13.2,销售,否
2023-06-26 00:00:00,18:36:48.473,102900005116714,0.33,14,销售,否
2023-06-26 00:00:00,18:37:39.654,102900011016701,0.155,5.2,销售,否
2023-06-26 00:00:00,18:39:35.91,102900005115762,0.53,4,销售,否
2023-06-26 00:00:00,18:39:36.126,102900005115786,0.808,4,销售,否
2023-06-26 00:00:00,18:39:36.335,102900005115762,0.631,4,销售,否
2023-06-26 00:00:00,18:40:01.123,102900005115250,0.205,24,销售,否
2023-06-26 00:00:00,18:40:15.342,102900011016701,0.233,5.2,销售,否
